31250	627.45	516.6			
31255	295.35	309.9			
31256	295.3	309.9			
31257	295.3	309.9			
31258	295.3	309.9			
31260	421.25	441.95			
31261	420.95	441.95			
31262	420.95	441.95			
31263	420.95	441.95			
31265	246.2	258.3			
31266	226.6	258.3			
31267	246.05	258.3			
31268	246.05	258.3			
31270	344.75	361.55			
31271	344.5	361.55			
31272	344.5	361.55			
31273	344.5	361.55			
31275	399.25	418.95			
31276	399.05	418.95			
31277	399.05	418.95			
31278	399.05	418.95			
31280	207.9	218.2			
31281	208.7	219			
31282	208.7	219			
31283	208.7	219			
31285	284.35	298.15			
31286	323.1	298.15			
31287	284.05	298.15			
31288	284.05	298.15			
31290	328.25	344.3			
31291	314.1	344.3			
31292	328	344.3			
31293	328	344.3			
31295	417.15	410			
31300	426.8	447.9			
31305	525	550.9			
31310	371.85	390.15			
31315	470.45	493.5			
31320	525	550.9			
31325	361	378.8			
31330	426.8	447.9			
31335	492.3	516.6			
31345	292.7	295.35			
31346	281.35	295.35			
31350	615.5	606.7			
31355	939.95	1000.25			
31400	348.35	365.5			
31403	401.95				
31406	738.55	703.05			
31409	2631.1				
31412	2974.15				
31420	237.3	257.5			
31423	490.25	562.45			
31426	1072				
31429	1882.65				
31432	2279.65				
31435	1304.1				
31438	2117.15				
31450	593.25				
31452	1068				
31454	784.1				
31456	296.6				
31458	393.25				
31460	494.15				
31462	695.4				
31464	1321.55				
31466	1735.55				
31468	2141.95				
31470	988.75				
31472	1409.05				
31500	361.05	364.1			
31503	459.35	485.45			
31506	526				
31509	451.8	485.45			
31512	865.2				
31515	562				
31519	979.85				
31524	1384.25				
31525	924.3				
31530	792.7	833.95			
31533	177.2	193.1			
31536	252.75	265.2			
31539	507.35				
31542	262.05	275.75			
31545	774.2	833.95			
31548	171.75	193.1			
31551	282.8				
31554	584.9				
31557	475.2	485.45			
31560	467.15	485.45			
31563	375.3	363.65			
31566	234.7	181.95			
31569	1133.4				
31572	1394.8				
31575	1133.4				
31578	1133.4				
31581	1394.8				
31584	2079.3				
31587	128.8	137.15			
31590	307.35	352.4			
32000	1284.65				
32003	1453.35				
32004	1486.3				
32005	1802.35				
32006	1534.65				
32009	1922.35				
32012	2073.55				
32015	2531.75				
32018	1936.25				
32021	843.15				
32023	740.95	777.5			
32024	1981.6				
32025	2558.05				
32026	2718.9				
32028	3093.75				
32029	562.05				
32030	1390				
32033	2038.25				
32036	2767				
32039	2176.35				
32042	1715.85				
32045	617.05				
32046	1012.45				
32047	1162.3				
32051	3201.75				
32054	2554.85				
32057	751.4				
32060	3490.3				
32063	2836.4				
32066	751.4				
32069	2260.15				
32072	62	67			
32075	91.65	105.1			
32078	207.3	236			
32081	302.75	324.05			
32084	143.7	155.9			
32087	264.25	286.6			
32090	430.65	468.1			
32093	593.35	656.9			
32094	711.65				
32095	164.95	178.95			
32096	453.5				
32099	444.6				
32102	889.5				
32103	939.4				
32104	1308.85				
32105	692.45	677.55			
32106	1820.45	1910.45			
32108	1333.6				
32111	871.35				
32112	1055.7				
32114	232.95	244.25			
32115	169.55				
32117	1333.6				
32120	342.85				
32123	444.6	466.5			
32126	645.8				
32129	846.6				
32131	712				
32132	60.35	63.15			
32135	90.15	94.5			
32138	502.5	514.85			
32139	560.1				
32142	90.15	94.5			
32145	180.45	189.1			
32147	60.35	63.15			
32150	319.05	359.75			
32153	97.6				
32156	175.8	184.45			
32159	433.2				
32162	636.75				
32165	846.6	888.6			
32166	279.25	288.7			
32168	173.05				
32171	113.25				
32174	118.6	124.35			
32175	209.85				
32177	212.6				
32180	342.3				
32183	749.3				
32186	749.3				
32200	394.5	414			
32203	847				
32206	731.45				
32209	1229.9				
32210	340.85	357.65			
32212	181.75				
32213	881.45				
32214	445.4				
32215	167.25	175.6			
32216	791.6				
32217	208.55				
32218	208.55				
32220	1205.85				
32221	1205.85				
32500	166.25	153.75			
32501	156.65	153.75			
32504	381.25	374.75			
32507	767.6	747.05			
32508	796				
32511	1255.05				
32514	1354.55				
32517	1843.85				
32520	759.8	747.05			
32522	1129.45	1110.65			
32523	759.8	747.05			
32526	1129.45	1110.65			
32700	2174.3				
32703	1763.5				
32708	1971.7				
32710	1948.6				
32711	2866.55				
32712	1551.05				
32715	1633.3				
32718	1691.85				
32721	3154.5				
32724	3051.55				
32730	2312.9				
32733	2640.9				
32736	588.85				
32739	1713.95				
32742	2088.55				
32745	2403.5				
32748	2642.25				
32751	1707.35				
32754	2202.3				
32757	588.85				
32760	578.65				
32763	1574.35				
32766	1123.5				
32769	389.7				
33050	2286.25				
33055	1714.35				
33070	1199.1	1178.8			
33075	1525.45				
33080	1629.15				
33100	2114.95	2010.85			
33103	2869.15				
33109	3884.15	3411.1			
33112	3275.15				
33115	2144.2				
33116	2210.45	1958.6			
33118	2358.7				
33119	2285.1	2176.4			
33121	2738.15				
33124	1525.65				
33127	2259.05	2221.45			
33130	1970.15				
33133	1478.65				
33136	3378.1				
33139	2182.9				
33142	2078.2	2074.1			
33145	3629.3				
33148	4507.6				
33151	5403				
33154	3171.3				
33157	3473.85				
33160	3850.05				
33163	3857.05				
33166	2998.25	2948			
33169	2246.25				
33172	1696.2				
33175	1567				
33178	2133.05				
33181	3277.7				
33500	1631.6				
33506	1809.65				
33509	2024				
33512	2404.6				
33515	2473.7				
33518	1810.95	1779.3			
33521	1812.45				
33524	2312.9				
33527	2687.55				
33530	2276.8				
33533	2687.55				
33536	1916.75				
33539	1381.2				
33542	2159.7				
33545	389.7				
33548	792.65				
33551	389.7				
33554	388				
33800	1585.65	1652.85			
33803	1606.1				
33806	1156.5	1137.05			
33810	843.75	829.45			
33811	3295.15				
33812	1212.9	1305.45			
33815	1220.9				
33818	1265.05				
33821	1638.6				
33824	1552.35				
33827	1737.3				
33830	2087.9				
33833	1895.2				
33836	2216.6				
33839	3405.05				
33842	1328.3				
33845	805.5				
33848	859.35				
34100	969.1				
34103	588.85				
34106	415.5	408.4			
34109	453.5	473.7			
34112	1399.2				
34115	1292.3				
34118	2113.5	1937.15			
34121	1573.9				
34124	1723.75				
34127	2259.05				
34130	706.95	694.85			
34133	986.8				
34136	1483.15				
34139	1178.75				
34142	1513.15				
34145	1365.6				
34148	2241.7				
34151	2706.6				
34154	2918.85	3274.25			
34157	1691.85				
34160	3169.1				
34163	4069				
34166	3828.5				
34169	2451.6				
34172	2334.55				
34175	1520.95				
34500	439.15	431.8			
34503	588.85				
34506	299.9				
34509	1295.5				
34512	1366.4				
34515	1092.1				
34518	1779.15				
34521	1124.85				
34524	704.9				
34527	716.65	772.25			
34528	330.35	381.4			
34530	253.05				
34533	1766.65	1736.95			
34538	350.1	381.4			
34539	246.55				
34800	1156.5	1137.05			
34803	2377.5				
34806	1381.2				
34809	1381.2				
34812	1670.1				
34815	1785.3				
34818	1709.25				
34821	2066.7	2032.05			
34824	607.35				
34827	856.6				
34830	1190.25	989.8			
34833	1371.6				
35000	941	989.8			
35003	1396.25				
35006	1638.25				
35009	1722.95				
35012	1007				
35100	452.6				
35103	334.05				
35200	244.4				
35202	1163.55				
35300	734.05	721.5			
35303	809.3	925.15			
35306	754.25	853.9			
35307	1596.7				
35309	935.35	1067.3			
35312	1230.5				
35315	1230.5				
35317	507	498.15			
35319	787.25	892.95			
35320	1219.7	1199.4			
35321	1157.95	1138.65			
35324	434.25				
35327	581.8				
35330	734.05	721.5			
35331	843.75				
35360	1179				
35361	890.1				
35362	843.5				
35363	675.75				
35404	395.5				
35406	1128.1				
35408	846.25				
35410	1128.1	1138.65			
35412	3963.45	4000.6			
35500	112.8	113.85			
35502	98.55	112.25			
35503	66.55	75			
35506	76.7	75.2			
35507	218.2				
35508	386.7				
35509	116.65	125.25			
35512	354.95	251.2			
35513	354.95	310.4			
35516	211.65	162.9			
35517	211.65	204.4			
35518	297	291			
35520	92.6	81.65			
35523	106.05	81.65			
35526	207.7	162.9			
35527	207.7	204.4			
35530	338.85				
35533	459.65	489.8			
35536	525.25	487.85			
35539	408.5	382.15			
35542	507.7	447.45			
35545	241.65	257.05			
35548	1402.35				
35551	973.85				
35554	60.25	60.9			
35557	269.15	300.3			
35560	859.25				
35561	1749.45				
35562	1612.75				
35564	744.55				
35565	877.75				
35566	623.5				
35568	889.3				
35569	196.8	225.2			
35570	788.7				
35571	788.7				
35572	149.15				
35573	1209.25				
35577	1158.35				
35578	984.4				
35595	1946.95				
35596	973.85				
35597	2214.85				
35599	948.6				
35602	1116.1				
35605	521.1	512.35			
35608	91.1	89.6			
35611	91.1	89.6			
35612	720.5	708.4			
35613	576.65				
35614	90.95	89.5			
35615	76.7	75.2			
35616	660				
35617	330	243.2			
35618	330	305.2			
35620	76.05	74.7			
35622	859.05				
35623	1158.4				
35626	116.5	115.95			
35627	152.75				
35630	242.9				
35633	348.75	305.2			
35634	851.8	960			
35635	449.3				
35636	653.75				
35637	614.5				
35638	1158.95				
35639	260.75				
35640	260.75				
35641	2210.85				
35643	325.45	305.2			
35644	297.4	285.15			
35645	449.5	446.2			
35646	306.95				
35647	314.8	285.15			
35648	511.5	446.2			
35649	782.1				
35653	1030.35				
35657	957.2				
35658	592.45				
35661	1380.25				
35664	2366				
35667	1852.9				
35670	1518.05				
35673	1085.15				
35674	309.35	291			
35676	798.75				
35677	798.75				
35678	1009.1				
35680	882.2	814.9			
35683	684.55				
35684	684.55				
35687	536				
35688	536				
35691	226.85				
35694	793.4				
35697	1347.4				
35700	1310.5				
35703	96.1	94.5			
35706	96.1	94.5			
35709	62.15	60.9			
35710	659.9				
35712	569.75				
35713	569.75				
35716	672.5				
35717	672.5				
35720	960.6				
35723	687.8				
35726	687.8				
35729	310.2				
35750	1340.45				
35753	1483.45				
35754	1890.45				
35756	1271.35				
35759	798.35				
36500	1367.25				
36502	894.95				
36503	1805.95				
36506	1367.25				
36509	978.3				
36516	1307.2				
36519	1864.9				
36522	1760.55				
36525	2313.9				
36526	2295	1807.55			
36527	2316.05	2230.8			
36528	2040.3				
36529	2457.25				
36531	1625.9				
36532	2457.7				
36533	3026.15				
36537	976				
36540	1522.25	1551.15			
36543	1842.3	1807.55			
36546	1001.35	968			
36549	1231.9				
36552	1179.55				
36558	960.9	909.75			
36561	208.25	241.5			
36564	1366.5				
36567	1761.45				
36570	2018.4				
36573	1310.3				
36576	1655.4				
36579	1096.45				
36585	1096.45				
36588	1275.8				
36591	1708.15				
36594	1367.25				
36597	1367.25				
36600	1878.65	1551.15			
36603	1859.4				
36604	395.95	374.75			
36605	1017.85				
36606	3424.2				
36607	1289.55				
36608	394.5				
36609	932.35				
36612	794.7				
36615	1096.45				
36618	960.9				
36621	703.2				
36624	825.25	781.35			
36627	932.25				
36630	547.8				
36633	906.2	1038.1			
36636	591.45				
36639	1262.3				
36642	615.95				
36645	1734.05				
36648	1417.3				
36649	395.95	374.75			
36650	220.7				
36652	842.25				
36654	1130.6				
36656	1582.7				
36658	750.15	737			
36660	364.15	357.65			
36662	869.7	854.45			
36663	942.05	925.35			
36664	845.95	831			
36665	178.7	175.6			
36666	475.95	467.6			
36667	222.85	218.85			
36668	222.85	218.85			
36800	35.5	38.65			
36803	634.65	652.9			
36806	898.45				
36809	1269.35				
36811	437.95	452.8			
36812	205.75	233.4			
36815	308.75	333.1			
36818	409	387.25			
36821	478.05	452.5			
36824	315.3	298.45			
36825	719.2				
36827	340	321.8			
36830	300.65				
36833	409	387.25			
36836	297.4	321.8			
36840	462.65	452.5			
36842	401.4				
36845	938.65	968			
36848	340				
36851	329.7				
36854	689.65				
36857	559.7				
36860	439.9	233.4			
36863	759.7				
37000	1096.45				
37004	960.9				
37008	615.95	583.05			
37011	138.05	130.7			
37014	1576.55				
37020	1096.45				
37023	615.95				
37026	615.95				
37029	1647.85				
37038	1023.1				
37041	69.05	65.25			
37042	1346.95				
37043	935.65				
37044	987.55				
37045	2112.55				
37047	2037.8				
37050	1096.45				
37053	1266.8				
37200	1643.4				
37201	1568.55				
37202	615.25	582.5			
37203	1560.55				
37206	825.25				
37207	1281.3				
37208	615.25				
37209	1909.1				
37210	3067.55				
37211	3530.9				
37212	374.65				
37215	500.7	583.05			
37217	204.6	193.65			
37218	204.6	193.65			
37219	436.75	393.2			
37220	1544.1				
37221	689.65				
37223	305.05				
37224	425.85	452.5			
37227	818.7	792.2			
37230	1507.7	1459.05			
37233	807.5	781.35			
37245	1880.6				
37300	69.05	65.25			
37303	109.7	103.7			
37306	1206.3				
37309	1452.7				
37315	204.6	193.65			
37318	409	387.25			
37321	138.05	130.7			
37324	287.6				
37327	398.25				
37330	960.9				
37333	823.7				
37336	1096.45				
37339	306.15	335.8			
37340	532.8				
37341	1236.2				
37342	1338.1				
37343	2669.25				
37345	1039.9				
37348	1036.95				
37351	409				
37354	478.05				
37369	325.9				
37372	678.05				
37375	1712.05				
37381	1017.6				
37384	1712.05				
37387	478.05				
37390	1347.5				
37393	294.2	321.8			
37396	1080.45				
37402	689.65				
37405	1574.15				
37408	689.65				
37411	1213.3	1294.6			
37415	69.05	65.25			
37417	883.45				
37418	1101.45	1038.1			
37420	542.05				
37423	1266.05				
37426	1441.1				
37429	478.05				
37432	1635.95				
37435	127.3	130.7			
37438	376.05	387.25			
37444	1478.15	1399.55			
37601	379.4	387.25			
37604	405.2	387.25			
37605	547.15	522.85			
37606	812.35	776.4			
37607	1367.25				
37610	2530.7				
37613	398.65	387.25			
37616	1223.8				
37619	409	387.25			
37622	345	270.5			
37623	345	321.8			
37800	713.9				
37803	699.15				
37806	808.75	843.15			
37809	780.8				
37812	684.25				
37815	137.2				
37818	726.7	688.05			
37821	1092.6				
37824	1770.05				
37827	951.65				
37830	965	968			
37833	488.1				
37836	1027.75				
37839	1139.4				
37842	2261.05				
37845	1027.75				
37848	1849.65				
37851	1370.5				
37854	453.55				
38200	585.75	623.6			
38203	980.4	744.2			
38206	844.85	899.75			
38209	1084.7	1155.25			
38212	1804.2	1921.45			
38213	537.3	572.2			
38215	583.25	496.9			
38218	826.9	745.15			
38220	291.7	248.4			
38222	583.25	496.9			
38225	874.85	745.3			
38228	1114.2	993.9			
38231	1458.05	1242.15			
38234	1066.5	993.65			
38237	1458	1242.1			
38240	1599.7	1490.45			
38241	586.65	657.6			
38243	583.25	621.05			
38246	1375.55	1242.1			
38256	351.45	374.15			
38270	1199.4	1277.25			
38272	1199.4	1277.25			
38273	1199.4	1280			
38274	1199.4	1280			
38275	392.15	417.5			
38285	253.8				
38286	228.4				
38287	2592.6	2937.85			
38290	3512.45				
38293	3498.2	4015.3			
38300	677.6	721.5			
38303	868.8	925.15			
38306	1002.35	1067.3			
38309	1164.15	1239.65			
38312	1488.7	1585.3			
38315	1598.4	1702.2			
38318	2085.45	2220.9			
38350	839.75				
38353	336				
38356	1100.85				
38358	4146.25				
38359	193.2	187			
38362	506.1	538.95			
38365	319.2				
38368	1529.6				
38371	359.7				
38384	1314.95	1473.75			
38387	359.7	403			
38390	1383.85	1473.75			
38393	378.5	403			
38415	577.4	559.1			
38418	1162.55				
38421	2036.95				
38424	1385.75				
38427	1710.95				
38430	881.9				
38436	361.1				
38438	2008.75				
38440	1658.65				
38441	2426.45				
38446	1710.95				
38447	1944.25				
38448	524.9				
38449	2892.55				
38450	1238.65				
38452	829.45				
38453	2214.65				
38455	3365.15				
38456	1908.25				
38457	1908.8				
38458	1014.65				
38460	398.4				
38462	433.25				
38464	479				
38466	1320.25				
38468	2053.9				
38469	2083.75				
38470	1385.75				
38473	829.45				
38475	1202.7				
38477	2896.35				
38478	1403.05				
38480	2717.5				
38481	3358.6				
38483	2487.9				
38485	1181.35				
38487	2496.4				
38488	2760.7				
38489	3283.25				
38490	801.65				
38493	2830.2				
38496	902.15				
38497	2618.35				
38498	2933.6				
38500	3190.35				
38501	3169.9				
38503	3471				
38504	3541.05				
38505	401				
38506	2351.1				
38507	2760.2				
38508	3259.55				
38509	3160.7				
38512	2556.9				
38515	4144.75				
38518	4146.3				
38550	3102.85				
38553	4248				
38556	4289.7				
38559	3596.95				
38562	4426.45				
38565	5126.1				
38568	2269.15				
38571	2966.3				
38572	2872.75				
38577	801.65				
38588	601.6				
38600	1863.85				
38603	1385.75				
38609	692.8				
38612	955.1	751.95			
38613	974.7				
38615	2030.25				
38618	2760.7				
38621	1102.4				
38624	1148.7				
38627	923.65				
38637	801.65				
38640	1385.75				
38643	1543.15				
38647	3085.9				
38650	2494.4				
38653	2760.7				
38654	1617.65				
38656	1257.2				
38670	2760.2				
38673	3164.1				
38677	2906.3				
38680	3447.35	3338.4			
38700	1414.1				
38703	2781.65				
38706	2453.9				
38709	3085.9				
38712	3705.5				
38715	2466.9				
38718	3085.9				
38721	2162.45				
38724	2567				
38727	2114.6				
38730	3085.9				
38733	2102.9				
38736	3085.9				
38739	2781.65				
38742	2781.65				
38745	2603.05				
38748	3085.9				
38751	3085.9				
38754	4192				
38757	3085.9				
38760	3085.9				
38763	3085.9				
38766	3085.9				
38800	55.8	53.9			
38803	111.2	107.7			
38806	193.2	187			
38809	238.05	230.4			
38812	302.55	292.85			
39000	103.05	105.45			
39003	122.15	119.95			
39006	306.85	223.2			
39009	84.7				
39012	338.8				
39013	152.3	152.85			
39015	536.05				
39018	536.05				
39100	328.65	332.65			
39106	1617.75				
39109	727.05	621.2			
39112	2642.05				
39115	92.15	105.45			
39118	442.8	417			
39121	900.6	884.45			
39124	2304.85				
39125	448.8				
39126	516.05				
39127	636.5				
39128	930.7				
39130	917.3				
39131	200.4	178.95			
39133	227.4				
39134	485.65				
39135	225				
39136	227.4				
39137	803.4				
39138	909.75				
39139	1565.55				
39140	422.85	410			
39300	503.9				
39303	765.15				
39306	1000.35				
39309	1018.35				
39312	529.9				
39315	1595.45				
39318	1121.45				
39321	618.3				
39323	356.55	387.55			
39324	394.5	387.55			
39327	675.7				
39330	367.2				
39331	446.85	387.55			
39333	568.15	558			
39500	1811.85				
39503	1663				
39600	696.4				
39603	1582.8				
39606	1015.7				
39609	1197.45				
39612	1597.4				
39615	1752.45				
39640	5538.15				
39642	4523.7				
39646	5208.4				
39650	4766.9				
39653	6704.45				
39654	4876				
39656	4641.35				
39658	5313.3				
39660	4321.8				
39662	4321.8				
39700	793.6				
39703	739.8				
39706	1586.45				
39709	2504.85				
39712	4530.65				
39715	3444.05				
39718	1243.65				
39721	1039.4				
39800	4190.3				
39803	4175.9				
39806	1793.95				
39812	900.6				
39815	2604.9	2558.15			
39818	2853.3				
39821	2999.1				
39900	739.8				
39903	2530.85				
39906	1075.75				
40000	1307.9				
40003	1279.95				
40006	954.1				
40009	699.85				
40012	1609.9				
40015	910.6				
40018	195.75	223.2			
40100	986.3				
40103	1232.55				
40106	1861.35				
40109	1689.95				
40112	1937.05				
40115	1029.25				
40118	1648.1				
40300	1486.7				
40301	1714.95				
40303	1989				
40306	2333.45				
40309	1666.5				
40312	2685.9				
40315	2782.95				
40316	3257.45				
40318	3487.6				
40321	1554.35				
40324	911.3				
40327	911.3				
40330	1361.5				
40331	1361.5				
40332	2658.95				
40333	1136.35				
40334	1615.1				
40335	3064.55				
40336	450.6				
40339	2261.95				
40342	2499.1				
40345	1885.8				
40348	2470.65				
40351	2470.65				
40600	1361.5				
40700	2714.3				
40703	2011.15				
40706	3211.05	3000.35			
40709	739.8				
40712	1490				
40800	799.4	894.15			
40801	3263.35				
40803	1704.5	1674			
40850	3898.4				
40851	6692.6				
40852	629.45				
40854	977.05				
40856	366				
40858	789.3				
40860	3655.9				
40862	266.05	265.6			
40903	790.5				
40905	838.95	842.4			
41500	128.55	115.5			
41503	371.9	334.35			
41506	193.5	201.6			
41509	273.3	228.15			
41512	911.95				
41515	598.6				
41518	1329.75				
41521	1455.3				
41524	444.65				
41527	868.5				
41530	1388.25				
41533	1877.75				
41536	1814				
41539	1545.15				
41542	1966.55				
41545	811.25				
41548	1076.8				
41551	2498.4				
41554	3317.85				
41557	1696.3				
41560	1867.3				
41563	2300.95				
41564	3261.85				
41566	1455.85				
41569	1675.9				
41572	1607.8				
41575	3790.9				
41576	6176.75				
41578	3790.9				
41579	3038.9				
41581	5101.6				
41584	2883.55				
41587	3504.6				
41590	1721.75				
41593	2422.7				
41596	2707.35				
41599	2485.9				
41603	661.7	705.4			
41604	245	261.1			
41608	2055.8				
41611	1091.6				
41614	1802.45	1525.9			
41615	1426.9	1525.9			
41617	2884.25				
41620	1218.55				
41623	1779.9				
41626	224.2	201.6			
41629	634				
41632	353.15	334.35			
41635	1543.9	1602.05			
41638	2364.15				
41641	74.05	66.45			
41644	242.35	199.95			
41647	171.15	153.9			
41650	144.95	153.9			
41653	112.25	100.75			
41656	196.4	172			
41659	99.8	108.6			
41662	128.55	115.5			
41665	342.25				
41668	342.25				
41671	802.95				
41672	1031				
41674	156.55	140.7			
41677	140.15	126			
41680	253.9	228.15			
41683	182.45	164.1			
41686	112.25	100.75			
41689	212.55				
41692	277.25				
41695	155.5	140			
41698	50.6	45.6			
41701	143.4				
41704	56.75	50.85			
41707	698.15				
41710	888.85				
41713	1130.7				
41716	460.3				
41719	164.8	164.6			
41722	914.8	822.65			
41725	698.15				
41728	1418.9				
41729	861.7				
41731	1445.65				
41734	1656.55				
41737	752.1				
41740	91.6				
41743	525.3				
41746	1209.6	1087.95			
41749	944.1				
41752	460.3				
41755	72.5	65.1			
41758	183.1	164.6			
41761	191.1	172			
41764	191.1	172			
41767	1196.95	1031.8			
41770	1048.75				
41773	872.9				
41776	822.7				
41779	1099.6				
41782	1362.75				
41785	1838.45	1653.65			
41786	1116.1				
41787	823.4				
41788	564.6	307.95			
41789	564.6				
41792	623.75				
41793	623.75				
41796	194.15				
41797	194.15				
41800	253.9				
41801	253.9				
41804	140.15				
41807	96.9	98.15			
41810	55.55	49.85			
41813	477.4				
41816	289.1	259.85			
41819	473.1	488.55			
41820	608.15	586.25			
41822	371.9				
41825	570.6				
41828	81.4	73.1			
41831	486.85	499.8			
41832	355.45	319.9			
41834	2362.35				
41837	1835				
41840	2568.9				
41843	2080				
41846	289.1	259.85			
41849	417.5				
41852	447.05				
41855	447.05				
41858	747.85				
41861	905				
41864	651.9				
41867	896.7				
41868	588.45				
41870	639.35				
41873	914.8	822.65			
41876	739.05	822.65			
41879	1584.75				
41880	306.3				
41881	625.3				
41884	128.8				
41885	349.05				
41886	277.25	249.3			
41889	277.25	249.3			
41892	365.9	329.1			
41895	493	514.85			
41898	340	359.75			
41901	794.5				
41904	323.95	345.1			
41905	647.4				
41907	191.1	172			
41910	607.5				
42503	163.7				
42506	777.85	673.75			
42509	972.95				
42510	983.75				
42512	685.8	673.75			
42515	901.15				
42518	478.05				
42521	1731.55				
42524	291.35	286.45			
42527	578.15				
42530	842				
42533	597.5				
42536	1183.75				
42539	2015.65				
42542	705.2				
42543	1272.15				
42545	2013.2				
42548	1081.45				
42551	844.85	884.45			
42554	1027.35				
42557	1368.4				
42563	738.95	726.6			
42569	1466.9				
42572	185.45	164.3			
42573	343	318.45			
42574	729.7	676.55			
42575	121.65	115.85			
42581	167.3	164.3			
42584	394.1	387.55			
42587	74.25	72.75			
42590	432.55	473.7			
42593	344.85				
42596	717.8	705.4			
42599	835.55	884.45			
42602	899.9	884.45			
42605	663.65	652.55			
42608	491.5	421.05			
42610	142.75	134.75			
42611	199.3	202.1			
42614	69.1	67.65			
42615	109.25	101.15			
42617	195.05	191.75			
42620	65.1	73.75			
42622	117.9	115.85			
42623	1243.95				
42626	1633.3	1579.3			
42629	1152				
42632	153.95	164.3			
42635	401.7	421.05			
42638	551.2	526.4			
42641	716.7	684.25			
42644	102.8	101.05			
42647	260.5	286.45			
42650	102.8	101.05			
42651	250.2	225.15			
42653	2020.85				
42656	2457.95				
42662	1183.5				
42665	833.5	842.35			
42667	183.8	198.75			
42668	97.7	105.45			
42672	1302.65	1263.25			
42673	642.4	631.55			
42676	168.4	162			
42677	86.85	85.35			
42680	428.4	421.05			
42683	179.2				
42686	389.7	383.15			
42689	167.3	164.3			
42692	344.7	387.55			
42695	629.45	631.55			
42698	1002.4	832.65			
42701	573	464.4			
42702	1366.9	1064.95			
42703	815.45	800.9			
42704	719.75	652.55			
42707	980.9	1115.95			
42710	1284.95	1263.25			
42713	525.85	526.4			
42716	1505.25	1674			
42718	1439.2	1334.3			
42719	650.95	726.6			
42725	2075.15				
42731	2144.65				
42734	428.4	421.05			
42738	428.4	421.05			
42739	428.4	421.05			
42740	428.4	421.05			
42741	428.4	421.05			
42743	830.75	884.45			
42744	427.95	420.8			
42746	1495.35				
42749	1717.25				
42752	1771.2				
42755	235.95	231.65			
42758	1011.75				
42761	722.55	726.6			
42764	636.05	726.6			
42767	1880.95				
42770	391.25	412.75			
42773	1284.95	1263.25			
42776	1905.95				
42779	2353.45				
42782	713	631.55			
42783	642.4	631.55			
42785	488.7	494.7			
42786	503.35	494.7			
42788	439.35	494.7			
42789	503.35	494.7			
42791	459.3	494.7			
42792	503.35	494.7			
42794	96.4	94.75			
42801	1375.25				
42802	687.35				
42805	835.05	821.1			
42806	503.35	494.7			
42807	506.7	498.15			
42808	575.5	498.15			
42809	642.4	631.55			
42810	808.55	794.8			
42811	642.4	631.55			
42812	219.1	231.65			
42815	899.9				
42818	716.6	821.1			
42821	128.6	126.5			
42824	99.75	97.9			
42833	939.2				
42836	1120.05				
42839	1041.3				
42842	1132.1				
42845	255.75	265.2			
42848	1176.3				
42851	1239.65				
42854	578.15	568.5			
42857	529.5	568.5			
42860	1335.35	1263.25			
42863	1129.65	1084.4			
42866	1044.2	1052.6			
42869	781.45	768.6			
42872	446.4	337			
43021	546.15	637.1			
43022	655.55	764.65			
43023	104.05	123.9			
43500	175.75				
43503	247.2				
43506	462.65				
43509	507.6				
43512	496.65				
43515	518.85	498.9			
43518	738.25				
43521	661.25				
43524	815.35	822.65			
43801	1235.55				
43804	1395.35				
43807	1341.1				
43810	1677.75				
43813	2024.45				
43816	2041.1				
43819	1333.15				
43822	1331.45				
43825	1737.2				
43828	1537.75				
43831	1231.45				
43834	1456.65				
43837	1672.75				
43840	1613.05				
43843	2640.6				
43846	2727.35				
43849	642				
43852	2122.65	2270.2			
43855	2244				
43858	824.8	843.15			
43861	2151.55				
43864	1603.25				
43867	951.6				
43870	1333.15				
43873	1588.2				
43876	1507.25				
43879	1776.4				
43882	2283.8	2335.3			
43900	1522.35				
43903	2537.35				
43906	2220.2				
43909	2220.2				
43912	2195.95				
43915	1578.9	1621.65			
43930	572.05				
43933	699.15				
43936	1248.55				
43939	956.85				
43942	317.3	324.4			
43945	1284.4				
43948	216.05	194.75			
43951	1195.9				
43954	1362.4				
43957	1586.05				
43960	511.05				
43963	2146.95				
43966	2270.55				
43969	3488.95				
43972	2287.65				
43975	2988.1				
43978	2537.35				
43981	697.9				
43984	1776.4				
43987	1967.15				
43990	2163.95				
43993	2601	2659.55			
43996	2602.2	2983.9			
43999	326.4				
44102	352.3				
44105	62.1	63.15			
44108	623.55				
44111	740.25	805.95			
44114	817.1				
44130	581.7	648.65			
44133	568.3				
44136	218.85	237.3			
44325	421.4	414			
44328	480				
44331	816.65				
44334	1703.25	1671.95			
44338	192.95	201.6			
44342	266.05				
44346	382.4				
44350	400.7	403.5			
44354	458.4				
44358	241.8				
44359	346.85				
44361	580.75				
44364	428.95				
44367	688.45				
44370	1000.95				
44373	2054.45	2069.8			
45000	745.55	757.9			
45003	906.7	842.35			
45006	1465.45				
45009	539.85				
45012	869.65				
45015	428.4				
45018	674.5	663.15			
45019	561.55				
45020	564.95				
45021	252.75	248.3			
45024	567.5	558			
45025	271.95	248.3			
45026	612.35	558			
45027	171.5				
45030	163.95	180.95			
45033	361.15	337			
45035	1057.6				
45036	1615.5				
45039	297.15	337			
45042	547.75	431.8			
45045	439.15	431.8			
45048	1055.9				
45051	625.45				
45054	350.35				
45200	342.85	398.1			
45203	588.35	568.5			
